0.000000,182.000000
1.000000,0.410588
2.000000,0.002256
3.000000,422.000000
4.000000,-0.414036
5.000000,-0.000981
6.000000,61.000000
7.000000,-7.288884
8.000000,-8.368908
9.000000,-57.000000
10.000000,-0.892855
11.000000,0.015664
12.000000,65.000000
13.000000,-6.379977
14.000000,-0.098153
15.000000,57.000000
16.000000,0.892855
17.000000,0.015664
18.000000,55.606093
19.000000,89.856738
20.000000,-588.584782
21.000000,317.600431
22.000000,0.000000
23.000000,812.279910
24.000000,78.522049
25.000000,66.634825
26.000000,0.000241
27.000000,-0.001486
28.000000,5.162434
29.000000,0.413022
30.000000,0.080005
31.000000,-90.000000
32.000000,361.000000
33.000000,604.000000
34.000000,83.000000
35.000000,0.760158
36.000000,0.009159
37.000000,526.000000
38.000000,-0.764932
39.000000,-0.001454
40.000000,-63.000000
41.000000,30.069526
42.000000,-2.095144
43.000000,-56.000000
44.000000,-0.649030
45.000000,0.011590
46.000000,63.000000
47.000000,-30.069526
48.000000,-0.477294
49.000000,56.000000
50.000000,0.649030
51.000000,0.011590
52.000000,32.552316
53.000000,178.722116
54.000000,0.000000
55.000000,1423.802164
56.000000,0.000000
57.000000,323.664199
58.000000,139.811497
59.000000,70.254914
60.000000,-0.001127
61.000000,-0.002209
62.000000,5.162140
63.000000,0.762298
64.000000,0.147671
65.000000,10.000000
66.000000,354.000000
67.000000,609.000000
68.000000,8.000000
69.000000,9.000000
70.000000,-1.000000
71.000000,0.000000
72.000000,0.000000
73.000000,89.666667
74.000000,100.730661
75.000000,76.000000
76.000000,24.730661
