0.000000,98.000000
1.000000,0.632159
2.000000,0.006451
3.000000,486.000000
4.000000,-0.626176
5.000000,-0.001288
6.000000,54.000000
7.000000,389.122964
8.000000,0.138774
9.000000,-47.000000
10.000000,-5.045238
11.000000,0.107345
12.000000,96.000000
13.000000,-76.117662
14.000000,-0.792892
15.000000,47.000000
16.000000,5.045238
17.000000,0.107345
18.000000,35.452344
19.000000,135.787365
20.000000,19740.572841
21.000000,4605.233975
22.000000,0.000000
23.000000,7161.496786
24.000000,117.137740
25.000000,54.724643
26.000000,0.001648
27.000000,-0.002042
28.000000,5.156519
29.000000,0.628678
30.000000,0.121919
31.000000,-23.000000
32.000000,329.000000
33.000000,584.000000
34.000000,79.000000
35.000000,0.606911
36.000000,0.007682
37.000000,502.000000
38.000000,-0.596129
39.000000,-0.001188
40.000000,45.000000
41.000000,659.735264
42.000000,0.068209
43.000000,-43.000000
44.000000,3.350183
45.000000,-0.077911
46.000000,52.000000
47.000000,-330.445740
48.000000,-6.354726
49.000000,43.000000
50.000000,-3.350183
51.000000,-0.077911
52.000000,26.791712
53.000000,138.614948
54.000000,18045.647407
55.000000,3468.328759
56.000000,0.000000
57.000000,2460.361805
58.000000,109.768695
59.000000,57.154351
60.000000,-0.000494
61.000000,-0.002016
62.000000,5.157398
63.000000,0.604308
64.000000,0.117173
65.000000,4.000000
66.000000,330.000000
67.000000,581.000000
68.000000,8.000000
69.000000,17.000000
70.000000,22.000000
71.000000,0.000000
72.000000,0.000000
73.000000,89.666667
74.000000,107.436369
75.000000,76.000000
76.000000,31.436369
