0.000000,87.000000
1.000000,0.466973
2.000000,0.005368
3.000000,490.000000
4.000000,-0.504729
5.000000,-0.001030
6.000000,66.000000
7.000000,-6.175790
8.000000,-10.686893
9.000000,55.000000
10.000000,5.042332
11.000000,0.091679
12.000000,68.000000
13.000000,-7.354662
14.000000,-0.108157
15.000000,57.000000
16.000000,1.377951
17.000000,0.024175
18.000000,21.861527
19.000000,131.644418
20.000000,-356.567085
21.000000,629.109158
22.000000,5493.200245
23.000000,1195.731728
24.000000,124.732935
25.000000,15.890554
26.000000,0.000445
27.000000,-0.001046
28.000000,5.185988
29.000000,0.492961
30.000000,0.095056
31.000000,2.000000
32.000000,159.000000
33.000000,577.000000
34.000000,83.000000
35.000000,0.637166
36.000000,0.007677
37.000000,495.000000
38.000000,-0.635069
39.000000,-0.001283
40.000000,62.000000
41.000000,-26.078441
42.000000,-2.377443
43.000000,-56.000000
44.000000,-1.018528
45.000000,0.018188
46.000000,62.000000
47.000000,-13.777734
48.000000,-0.222222
49.000000,56.000000
50.000000,1.018528
51.000000,0.018188
52.000000,27.534583
53.000000,147.773151
54.000000,-1124.212012
55.000000,1418.175122
56.000000,0.000000
57.000000,732.431824
58.000000,116.435746
59.000000,58.901984
60.000000,-0.000766
61.000000,-0.001924
62.000000,5.158988
63.000000,0.636154
64.000000,0.123310
65.000000,8.000000
66.000000,323.000000
67.000000,578.000000
68.000000,11.000000
69.000000,12.000000
70.000000,176.000000
71.000000,0.000000
72.000000,0.000000
73.000000,89.666667
74.000000,104.039205
75.000000,76.000000
76.000000,28.039205
