0.000000,93.000000
1.000000,0.458134
2.000000,0.004926
3.000000,480.000000
4.000000,-0.472477
5.000000,-0.000984
6.000000,68.000000
7.000000,-1.338797
8.000000,-50.791856
9.000000,54.000000
10.000000,5.141697
11.000000,0.095217
12.000000,177.000000
13.000000,-1.083341
14.000000,-0.006121
15.000000,59.000000
16.000000,0.940461
17.000000,0.015940
18.000000,23.117979
19.000000,103.520583
20.000000,-431.603707
21.000000,-1067.280312
22.000000,5536.729558
23.000000,773.286061
24.000000,81.871980
25.000000,42.298979
26.000000,0.000224
27.000000,-0.001475
28.000000,5.174343
29.000000,0.472477
30.000000,0.091312
31.000000,1.000000
32.000000,325.000000
33.000000,573.000000
34.000000,86.000000
35.000000,0.630341
36.000000,0.007330
37.000000,487.000000
38.000000,-0.632317
39.000000,-0.001298
40.000000,62.000000
41.000000,-7.165722
42.000000,-8.652304
43.000000,-56.000000
44.000000,-0.546406
45.000000,0.009757
46.000000,66.000000
47.000000,-22.298361
48.000000,-0.337854
49.000000,56.000000
50.000000,0.546406
51.000000,0.009757
52.000000,28.196635
53.000000,130.360970
54.000000,-698.710674
55.000000,1241.101812
56.000000,0.000000
57.000000,292.835328
58.000000,111.137802
59.000000,46.697757
60.000000,-0.000718
61.000000,-0.002221
62.000000,5.161512
63.000000,0.631852
64.000000,0.122416
65.000000,8.000000
66.000000,316.000000
67.000000,573.000000
68.000000,10.000000
69.000000,12.000000
70.000000,3.000000
71.000000,0.000000
72.000000,0.000000
73.000000,89.666667
74.000000,107.032717
75.000000,76.000000
76.000000,31.032717
