0.000000,135.000000
1.000000,0.462828
2.000000,0.003428
3.000000,448.000000
4.000000,-0.474557
5.000000,-0.001059
6.000000,64.000000
7.000000,0.098278
8.000000,651.211338
9.000000,-56.000000
10.000000,-1.128111
11.000000,0.020145
12.000000,64.000000
13.000000,-13.449868
14.000000,-0.210154
15.000000,56.000000
16.000000,1.128111
17.000000,0.020145
18.000000,41.801277
19.000000,97.474062
20.000000,-219.876127
21.000000,708.556958
22.000000,0.000000
23.000000,939.112954
24.000000,90.966516
25.000000,46.531986
26.000000,0.000308
27.000000,-0.001631
28.000000,5.168317
29.000000,0.471145
30.000000,0.091160
31.000000,-43.000000
32.000000,316.000000
33.000000,583.000000
34.000000,85.000000
35.000000,0.669650
36.000000,0.007878
37.000000,496.000000
38.000000,-0.675984
39.000000,-0.001363
40.000000,61.000000
41.000000,-20.770725
42.000000,-2.936826
43.000000,-56.000000
44.000000,-0.082294
45.000000,0.001470
46.000000,64.000000
47.000000,-10.873588
48.000000,-0.169900
49.000000,56.000000
50.000000,0.082294
51.000000,0.001470
52.000000,29.042914
53.000000,158.273572
54.000000,-815.083247
55.000000,1192.420169
56.000000,0.000000
57.000000,-181.718558
58.000000,123.047293
59.000000,62.780244
60.000000,-0.000693
61.000000,-0.002031
62.000000,5.163020
63.000000,0.672670
64.000000,0.130286
65.000000,9.000000
66.000000,319.000000
67.000000,581.000000
68.000000,10.000000
69.000000,11.000000
70.000000,17.000000
71.000000,0.000000
72.000000,0.000000
73.000000,89.666667
74.000000,105.205383
75.000000,76.000000
76.000000,29.205383
